HM_Temp_C,HM_C_pct,HM_Si_pct,HM_Mn_pct,HM_P_pct,HM_Weight_t,Scrap_Ratio,O2_Flow_Nm3min,Lance_Height_m,Lime_Add_kgpt,Blow_Time_min,Bath_Temp_End_C,Steel_C_End_pct,Steel_P_End_pct,Slag_Basicity,Slag_FeO_pct,Offgas_CO_pct,Offgas_CO2_pct,fault_id,fault_name
1346.109140208565,4.289766579113776,0.43629767071422915,0.6122312819626788,0.12757511373744276,291.9670430813837,0.15059331320107006,838.8613157001246,1.641693445374452,52.9700878698616,18.801224596161056,1633.2121066149175,0.35,0.1179616283650159,2.1671827495355425,9.139890717192891,74.09992562553707,22.84934988588092,0,0-正常
1329.6462730754945,4.46425475816492,1.2152493542945666,0.39995574383234134,0.11177686880433588,279.1440128560541,0.24313022512901844,843.6598255317633,1.8896560834654932,35.81996171397387,17.560583113366896,1581.0435920195305,0.35,0.1046264637779157,1.4,28.0,60.70709098321525,33.3261423336067,0,0-正常
1299.5129971214517,4.314195730636404,1.0420258431562712,0.3027416783150607,0.05229715400616593,270.42378697491614,0.2641109195057729,721.6327757089047,1.5465617746711167,68.84190648583603,16.627061926128434,1578.8232296180124,0.35,0.046761716390854996,1.767372785773901,10.661530538460626,66.13085030747231,25.441975923633045,0,0-正常
1277.7675969564602,3.9077382234895914,0.7065151735832849,0.7676289682518667,0.07769681262124907,287.2415235410046,0.2027882032753632,977.6185039587535,1.717950331947878,46.261765845769524,17.260644136898957,1610.030708290942,0.35,0.07557678782759053,1.6813810122325035,13.724506748699614,73.3470213190744,26.68645405191822,0,0-正常
1290.0734813734207,4.2454105982407215,0.6195335334428433,0.49603567572048485,0.08803363352729264,276.2677228448673,0.18066826955606766,866.8790835005697,1.102965637714526,60.785737972327865,15.78039216437758,1560.0,0.35,0.07918688598957795,2.2046316854130272,28.0,52.5972357227853,38.90799215283013,0,0-正常
1321.067175437852,4.252856575786506,0.7554526902479586,0.7067742806311978,0.10512095453002285,298.8694790044809,0.2931607285622555,971.8680503675013,1.802998785705881,63.32826473649245,19.55013610208609,1591.101144362182,0.35,0.0882168259666466,1.9948376584509222,28.0,64.60142969463527,33.82872119201838,0,0-正常
1288.848634964049,4.203048417606739,0.8455165144832256,0.3419598142234848,0.10666236927916434,301.44668254764383,0.09429841144756503,931.2942608764645,1.819536324653453,55.489490037182975,18.64728606175662,1573.5280212394223,0.35,0.0958507747874041,1.7767940588421898,28.0,65.97719939787629,32.86241425129578,5,5-异常热损失
1314.433209003529,4.4391004305795745,0.9787842011403229,0.7906752345291979,0.1036548654924236,271.9326623249941,0.2572652031491978,865.1135993383905,1.6533937567957089,52.66024520392565,16.78861983571791,1609.4249011478923,0.35,0.10267192753439984,1.4459942013048557,7.0,71.0417137153635,22.388693803725005,0,0-正常
1344.9837029877394,4.518734377444366,0.6387821116379147,0.2905534389283384,0.11822264693458137,279.63077441840375,0.1954476109882399,854.0318810623836,1.2217855132547721,66.2738846122341,18.45728525553372,1573.7222409667827,0.35,0.10357846401588859,2.2339343033007704,28.0,49.0180683891118,45.96996898514722,0,0-正常
1337.7462596878029,4.35376747756462,0.7656432676293625,0.4185204351666759,0.1213193869901091,264.71338453682546,0.21606133727331905,1088.1057137046719,1.7143877994986603,64.82024101445981,17.213927595047352,1668.5995558137806,0.35,0.09627398499335542,2.0636887292555044,18.45129110621448,72.66549936158727,27.703398093170833,0,0-正常
1374.4440903437187,4.224956584762605,0.7292194989547414,0.48433907314709956,0.12317400779269391,254.17280475941308,0.20335629101873232,966.3563723392289,1.6744627870306694,47.69266234163931,17.133604554333157,1670.8405594601345,0.35,0.1045244831935381,1.6740974898424392,14.426647778403625,72.99209613435053,24.983696770234257,0,0-正常
1341.6294687056777,4.18172099249145,1.1583389918801243,0.4909975833013425,0.11872019535245536,268.10859043709587,0.21370180281431772,948.3577509171117,1.3394927982616203,59.33046559549786,20.65666159392518,1681.5215696972846,0.35,0.10175432146696098,1.4,28.0,59.95275554992937,36.28979283632962,0,0-正常
1360.4904441261533,4.451767639096241,0.4389473072450241,0.2560494091771617,0.04571686577492289,279.48145102639654,0.14017362185138743,892.8558356341679,1.6153042199488177,61.60632542434347,21.126494011139386,1691.0255284932873,0.35,0.03428405824641702,2.631679868408218,10.250663321063044,70.62591882237366,25.854027492779753,0,0-正常
1335.6560454291518,4.18651569940251,0.8929997386781887,0.8471559981094542,0.06468037703045018,262.25225768003435,0.4606109826421692,803.8180767014582,2.0808213944827485,45.399129864867646,21.271708630627735,1560.0,0.35,0.06398469601758532,1.4902550482071313,28.0,54.20574682682868,44.61644239027105,3,3-废钢过装/熔化不足
1324.7402529027304,4.350310104086733,1.191982985745396,0.5048476194883516,0.10835281582458846,264.7984706019989,0.12606801453222427,944.605245169732,1.8417978726930475,56.54279453854518,18.507083443963413,1703.5559170277454,0.35,0.08732210463510137,1.4,28.0,62.204515205255426,36.60350862003746,0,0-正常
1326.7086693111448,4.226239001815873,0.6671168886887163,0.5771349695425034,0.09358768852799094,251.9262553469526,0.23932424438289945,829.1374202520341,1.1903370140265221,51.22067320772147,18.676034629577362,1560.0,0.35,0.09125882415962583,1.757294820623399,28.0,54.57727226043842,46.37354517270389,0,0-正常
1368.9379476179236,4.246263598750831,0.21159934600798158,0.28992258393917747,0.09748981340962198,295.01024594596396,0.17510648013970845,961.2471540457835,1.9017688670266268,50.47985578918194,22.52871496459528,1560.0,0.35,0.08388396911925948,2.813379536322724,28.0,60.523186564376445,35.76372283756091,5,5-异常热损失
1351.2233500361124,4.5293977536744,0.5019971725052811,0.6503157189742542,0.1095726795374204,279.0446683313686,0.2502010554163864,783.8484119463377,1.8874888472729603,43.2658529677796,16.150869038062407,1560.0,0.35,0.09798679658575432,1.8228216630426801,28.0,57.11548978839711,42.43063831651133,0,0-正常
1331.8016088122388,4.773467942966023,0.9503773854333273,0.7400069259888584,0.08654687968647129,286.5744191234749,0.1353560969289216,996.3878757138186,1.6558671784494159,55.66016920768582,21.637515083471207,1725.0,0.35,0.08278263039401676,1.7009012831837493,8.937413009411554,77.2127623798611,21.58740277324695,0,0-正常
1317.689550509843,4.414521445981602,0.8323306720179223,0.5299832082207406,0.10821957155559449,279.08604407114,0.08555410329849035,901.8913554076992,1.3812048044248084,55.52023612970567,15.953661678720074,1703.8397536288624,0.35,0.08014088002890668,1.8062589111880056,28.0,63.917139046560955,34.911188999335934,0,0-正常
1309.365880097731,4.320583527150264,0.5055434365258878,0.7660717317015456,0.06744071117335998,267.68899712659027,0.14614335228539138,882.26520507997,1.2240319490452076,54.96554861298065,17.995709322437165,1575.7185688426912,0.35,0.05646832017106302,2.373125816729121,28.0,53.966285785585214,41.40425356382897,0,0-正常
1336.2979119055306,4.457890961579064,0.8842841543843761,0.37982323672264695,0.09637366054667648,279.11985614026537,0.29936937682672976,1006.5895477582728,2.457949764934691,53.13188760814237,14.111004281836372,1560.0,0.35,0.09076372287070954,1.5053987716652275,28.0,47.07670249154653,51.12286388811032,2,2-氧枪高度过高
1368.5881136359853,4.308860347163517,0.41672837953691216,0.6211069967300785,0.11236468251045773,264.52033111976067,0.12144908869331389,742.2825990567361,1.848439146571775,54.77182006910607,19.458915937613643,1638.5827041526425,0.35,0.08472374464269446,2.3557240147362113,28.0,64.09175353337764,35.60632448052555,0,0-正常
1326.4148000826362,4.30247283595019,0.7202125664822537,0.5224780627576445,0.11554886363038624,269.3019423693145,0.09853201849578358,835.9652704856395,1.8413541329792458,49.806292819275896,21.15594249388299,1703.1551832385335,0.35,0.08793443806972637,1.8067128385581688,28.0,62.757597814447365,35.73744102958741,0,0-正常
1339.3198651903808,4.165962365914147,0.6335177508253764,0.5416715690650137,0.10640321393981618,243.90215884747968,0.31208978187410985,884.5340781067661,1.9776460949738963,48.7554177010543,19.40346018547169,1560.0,0.35,0.1022874953687716,1.8261538828262722,28.0,52.815643463643276,42.74076184700958,0,0-正常
1371.8606235631678,4.054940278179975,0.4500163427157171,0.5038302668293801,0.11546787461061452,287.66396745238376,0.05,874.4953116135554,1.8463733314967317,44.0344574724394,17.280554495792327,1715.3733958198868,0.35,0.08140076230231902,2.1783675790097985,28.0,60.3568122144151,37.75574878029952,0,0-正常
1339.0054502678472,4.2028609069689935,0.6410686143755633,0.5980371802121689,0.09079211598861746,279.1201176882429,0.13221638228941673,887.2641447022679,1.8838682990102062,73.45572417572899,19.88854133519358,1646.1593472165976,0.35,0.06726148362889596,2.3745196794300694,28.0,59.79447574751199,37.73571131441206,0,0-正常
1320.9476199767134,4.183378386366001,1.2175447498919816,0.17697072178022766,0.08163195140992932,270.70835563999947,0.26198927312856424,899.2523646195142,1.5854049214828125,53.26354824827778,18.177002407497568,1575.394155254557,0.35,0.08300096587250193,1.4,7.092315676855925,71.29431158878846,24.703939190696634,0,0-正常
1336.5727050658254,4.598960617392462,0.7698369710129298,0.5963935237056373,0.12532022885509,251.10079948421034,0.08185540270835882,924.0112661215202,1.4708118726704902,53.95308085045564,20.172731197680864,1725.0,0.35,0.09980463903443641,1.7989938448530496,19.202585083231764,66.8480771062771,29.089572451856252,0,0-正常
1321.293236788417,4.542098749530269,0.9981712089426326,0.15499343314747394,0.0651202039014722,266.7633472326969,0.2162205289293365,1082.8153550739175,1.8550831970059596,39.37618994971439,15.173315930838768,1608.7896699966666,0.35,0.06012832157493568,1.4,28.0,62.62613511475969,34.62026983704295,0,0-正常
1332.0687064103906,4.102015150358352,0.6661541185447569,0.48034872456791605,0.1412163455804201,258.3047540709461,0.14921063890276487,912.7879326061984,1.5607585385514802,40.743655692000964,21.848952827309784,1671.1391556578428,0.35,0.12,1.7738875682659652,9.641641217653856,75.04750573643828,20.37953806566264,0,0-正常
1353.3836368422362,4.351483714641317,0.7266074304168357,0.47652657958297223,0.0638527337058409,289.19532891480844,0.07349515271291361,1000.9865605924936,1.555335860311369,43.65738713658109,21.896185246419684,1725.0,0.35,0.05403052932143451,1.6643852063319013,14.11473603289785,78.0,21.116744712239225,0,0-正常
1284.242449574812,4.139459105213365,0.5030768405443717,0.23111265468714426,0.07830678877387512,258.11351490415336,0.1968025528244993,899.9941605246743,1.9542355504123736,49.5933056537224,16.559057561808768,1560.0,0.35,0.07377981031440832,2.0547932946232454,28.0,55.84545092614548,39.671761478023285,0,0-正常
1317.3495064170252,4.345907737552324,0.6720717732478565,0.2867040404678385,0.12828511696190953,258.6067815783533,0.1659598202562623,880.7315753098377,2.0749630350690804,53.042487016189874,17.271354647151565,1560.0,0.35,0.12,1.813931476642007,28.0,52.12186030979461,40.64553383175265,0,0-正常
1371.518261821783,4.00869462987547,0.920061302422558,0.5965532390979447,0.0778322192838028,278.6773271287098,0.12345548898592057,926.5521358012053,1.456223977097184,54.71063883558261,17.559232329804274,1725.0,0.35,0.06360516869697788,1.7675942070378001,24.92068494139419,72.28904171086054,26.425379197294387,0,0-正常
1326.058038598111,4.425368179436597,0.3801673827360375,0.5810493145701222,0.10147227027622263,276.9679885411478,0.13841496888700788,946.3029107470281,1.480497235113338,62.75330402337441,18.044275027169515,1655.7851464510234,0.35,0.07964920786110172,2.6761583184362734,15.100711199025454,70.42557659282967,28.424355232433033,0,0-正常
1349.6633056999965,3.9676810832408154,1.2818110807506753,0.21134672065182444,0.07303951350888638,275.8573199491009,0.2595877950075247,970.3689834183563,1.7496251191963097,52.803351052398085,16.975068764046405,1623.848977262427,0.35,0.06534213520465906,1.4,23.560806730208885,75.97998813294822,24.118582881002432,0,0-正常
1337.850979755321,4.376336815003019,0.8053703952277449,0.4569696103182701,0.11033363361870147,255.72987293172673,0.11365379716409198,862.00708838789,1.6196643637388348,55.88800075336738,16.670313619629006,1709.2409187339072,0.35,0.10730877245715478,1.876768460517081,7.0,74.8826450235097,23.24661384103586,0,0-正常
1321.2438537957557,4.486876633200335,0.8407856584634772,0.15,0.09650094443228827,276.8583893489154,0.10928972707050572,843.5606501841604,1.4316247577902663,44.903124323366455,19.393234321926716,1663.9117108004918,0.35,0.0819759803609573,1.6201186725660002,23.88578685952378,70.38428681212771,26.904695097752406,0,0-正常
1325.8685184548076,4.045669618057414,0.508015812124374,0.4714977640658447,0.08542481093648638,296.8598310464909,0.2370545242936365,812.9175786867107,1.6163361037280641,60.82660875869907,21.250501629023606,1604.082400929894,0.35,0.07628733229975795,2.32701806823997,9.9213419061949,69.71927517128691,24.773103547001043,0,0-正常
1297.5345906345592,4.453787295275433,0.7602958073168662,0.7419188105647483,0.11167180148580139,257.16350106766816,0.1809287442419485,932.9304522806987,2.0921028757887545,56.34438445146454,17.6134222597275,1560.0,0.35,0.10128878118869701,1.7778390785241331,28.0,50.7094801864237,46.32022833589876,0,0-正常
1319.7299690081422,4.334602486084602,0.5420909456368241,0.6946804300641822,0.07486194046514516,271.86224128931343,0.20809228489841836,826.4175249663729,1.6033040180654317,40.97363272582224,16.828504098548446,1617.6245814454767,0.35,0.0662852693517437,1.8557098517609656,9.340051709442506,76.07556972530166,24.338170047362077,0,0-正常
1339.5236839715676,4.177167767648301,0.7396965571617011,0.5643635094091053,0.10033496870500717,281.202058405393,0.2122158971618021,778.8438208264108,1.565242477331647,55.313602823631456,17.629421466863185,1608.634884735204,0.35,0.09268431526781841,1.9720123163642285,7.0,72.65304951037582,22.444265557605913,0,0-正常
1315.8486261116602,4.178416558767517,0.5183666224884087,0.3224672279647008,0.05138388316430564,266.07065903768074,0.23687967751727496,813.2779879693277,1.7252836346337184,62.759668653810444,17.233533483592456,1560.0,0.35,0.051610134962929224,2.433180941324573,14.901574997125905,70.63004123790182,25.60726595241038,0,0-正常
1306.6850523009866,4.158987034889337,0.6747272132350608,0.5276145069671173,0.08715820859160212,292.2805943518102,0.2828764375392975,940.699274774579,2.0790657005312383,37.93968802835764,17.197783415887386,1560.0,0.35,0.0814407512577878,1.5721440874522328,28.0,50.75738767271967,44.90474271924502,0,0-正常
1354.4254803525525,4.213000544725301,0.7887629953580971,0.435607354228401,0.10090365768927709,254.9305056721399,0.17232173933101455,926.2741965503044,1.7383501417328717,24.773779014831703,16.07799219115783,1681.541270917752,0.35,0.0873296013296988,1.4,21.609478159056543,70.89133177934156,28.453614321463608,4,4-石灰欠加/渣碱度低
1338.9094981774426,4.211863087040854,0.7058709230028055,0.4432946478702406,0.1275455202638631,268.0054390291115,0.16308275683985798,862.9998147899692,1.435356366079317,46.552857469674024,18.660652748176293,1691.7713825677627,0.35,0.10604369168653864,1.6672587829915109,20.14532173508892,68.03889589563154,25.14653188407363,0,0-正常
1306.7311217598783,4.481949140665312,0.7745252357899844,0.456202994433276,0.11251977669997884,304.031420024913,0.20924112154595886,823.9220284917185,1.7610113308847175,58.05578765475856,18.591008637828736,1623.2209723089534,0.35,0.09947570145084622,1.8285831815987157,21.988070514075787,71.51523681704691,27.60598079115152,0,0-正常
1344.8493175995086,4.5075381827297925,0.9556371422630577,0.43987148381475005,0.0896204304070458,253.6274123899511,0.19171088939412584,997.4386537974918,2.398753342928125,40.198579008225884,17.78431321071442,1617.338918763845,0.35,0.08151081287225662,1.4,28.0,54.45645004245125,41.63731713597166,2,2-氧枪高度过高
1343.6110978377226,3.8780937901337156,0.8135607340695448,0.15,0.09146695719527093,262.4197349190434,0.22136841386446593,890.264338042797,1.5725471895029957,57.008192220989166,19.29613781894316,1636.1729799818647,0.35,0.0923526049916404,1.8832626800612835,8.617786390365334,72.82551513848126,23.10753458625294,0,0-正常
1345.668137390935,4.434250869266344,0.49957947880063447,0.6045193341503307,0.10529302315814629,262.87774050649404,0.1736673027158586,876.0202592928403,1.5568827653071111,57.84501948109516,16.07853704266303,1679.5036112156704,0.35,0.10099504684140523,2.3295850917424943,7.0,74.79902970607003,20.283328052630463,0,0-正常
1340.6242953159037,4.569850230315459,1.1193240685880192,0.6714321699509819,0.07524350970567525,274.7356265214156,0.16450131970961193,857.435585340166,1.8713984966080417,58.04826699452177,17.527113841919533,1672.8341058488077,0.35,0.056965950982605595,1.5304489500899319,28.0,62.12657763324537,34.16459881142517,0,0-正常
1266.5908623699713,4.424338711231095,0.2791678996932941,0.6534860117017629,0.12956812151793523,251.70414992850183,0.16237667760792757,857.3069867034151,1.7646807046998993,49.829012759394914,18.43543511102676,1574.9478338229333,0.35,0.11328914070123614,2.575418746773777,20.626049283634337,66.79736729587262,32.77982293008303,0,0-正常
1304.7332594219752,4.279301010909744,0.5830324424342745,0.43963291254826375,0.08668237641566134,275.1842794027048,0.2259007564780294,909.5890640312753,1.632853456322255,49.20564722788766,18.27144424102321,1590.4586921405826,0.35,0.08828171740576325,1.9732452828343252,10.227969735813579,73.07799920918617,23.605256232475295,0,0-正常
1314.941176807782,4.357235904311342,0.7445766782038786,0.507941729836086,0.08597779898885761,268.92518870499805,0.20519071582440365,944.2542489272254,1.7305687963650627,41.27412377347638,17.805063460619298,1643.9191529964364,0.35,0.07916291020176185,1.7103923374218495,13.614305409492639,71.97430083800818,30.36806966356665,0,0-正常
1341.9817265445972,4.190744159925229,0.8709539302998642,0.15,0.11834942834185448,258.95433691686554,0.16693490045631507,856.5829665646166,1.6015570263396617,45.45500329917713,18.029206177423873,1652.4743798987952,0.35,0.10713409834669751,1.461338438573647,9.453655791870643,64.3507457039763,23.23380350185844,1,1-O2供氧不足
1318.8500337572355,4.123500535814426,1.0046084240543007,0.4451885547832064,0.11408231421004464,264.06449368284194,0.07385508445113678,950.4116321262283,1.8912043286387958,61.153888790488395,15.976513929313244,1709.9870218955928,0.35,0.08865680041382387,1.7198407171086147,28.0,65.45636328686173,32.655258722765396,0,0-正常
1328.071974304976,4.173682309152815,0.8081013641465417,0.29770071304426876,0.10128185642764144,300.5417165908916,0.09938574574935691,808.6991878300375,1.3850084481730258,42.33205530938604,15.834931922303198,1662.6440129955465,0.35,0.08782008155656792,1.5021403073235962,28.0,68.27660332632468,29.847916205653057,0,0-正常
1331.3056514936177,4.368497432159072,0.5670401343353202,0.6638346396819099,0.11611849322263065,270.65774168802045,0.16201934821342123,970.5753310317589,1.5003978824336728,44.658862709855576,17.795608711912493,1649.8631074853315,0.35,0.10733304470830635,1.8198497338012922,13.577949301703736,70.56442465433227,25.008602065373562,0,0-正常
1365.0292509441413,4.297546894677807,0.7385309905605518,0.33743164296357187,0.11203672966712382,275.8534161421814,0.15913560765184162,898.5217864214214,1.924938301851269,55.08216273990403,22.39898164240612,1651.2622177298417,0.35,0.08793207621119954,1.968781442657774,28.0,58.96620119606506,35.87008858991172,0,0-正常
1299.7336641442778,4.528202897161878,0.6054376485160705,0.4314241966394171,0.13742066040842515,269.79899383345673,0.18151765237851045,1150.0,1.7529843977181219,34.58403628760358,17.483896044493328,1607.3451299751137,0.35,0.11668743948062034,1.7470423110503719,26.84619765306335,73.8776916163616,27.95435302089377,0,0-正常
1294.751162749639,4.431936490434685,0.804240455903631,0.409018026746551,0.09906367287541752,282.7329888395316,0.1703774018432842,835.2823069000384,1.784228710835364,51.56549365491074,18.299607919106812,1609.824542108597,0.35,0.08411666780895406,1.6000003781452252,28.0,66.5807990826789,31.045922207998334,0,0-正常
1358.8698789802047,4.2133449961333005,0.6416526761450285,0.6802822081821278,0.134764598362754,266.1820885291276,0.21236115667649713,813.137972591894,1.465410877835596,43.50337899728238,18.428069095430942,1671.432959498717,0.35,0.11291535419804404,1.7367622409151988,17.972845097547438,73.56671110152385,23.167022542550754,0,0-正常
1355.0548391809357,4.298994591382207,0.7270614697810758,0.4854971786808059,0.10804512606552957,277.28212675056204,0.17954551843641064,816.841172392034,2.0652042092525495,58.723567793430334,18.003077185570323,1600.604080570354,0.35,0.092856257335278,2.126848579111428,28.0,48.44406925584217,46.71626885056523,0,0-正常
1352.3419710018375,4.458093290111516,0.5392089257484507,0.3707754351464558,0.11233763965213003,276.76401778743207,0.15644079050502926,790.2440477482807,1.722520775241968,42.64738161446771,21.0063258898993,1560.0,0.35,0.10478274875035998,1.6813637745290138,18.9609752790455,66.42539560825941,29.73889792150308,5,5-异常热损失
1341.143297109075,4.474439520778515,0.6323807288582062,0.3560306829578451,0.10509517515482686,269.0191576603465,0.1263561063937717,785.4115926586944,1.7233079045946218,43.82290022456014,19.320566814407115,1712.3920110645117,0.35,0.0815850775850687,1.8374744756203663,17.49834128283894,67.88579261966873,28.801542564680616,0,0-正常
1321.338827967734,4.145674077846586,0.5463519207833454,0.501769922972652,0.05885338812397024,285.7145231565772,0.24427474561487603,1025.4194540517633,1.5772613930045865,57.00173672442934,14.793432995273687,1608.33762132875,0.35,0.053136511177416974,2.16091945890422,12.335553550209053,73.05461148418688,25.67899786729826,0,0-正常
1316.0082593147933,4.520222861114304,0.5151721774444747,0.762572283526374,0.09968182573745617,262.7168358698661,0.13878436983226067,861.950040993905,1.9248113144877088,50.420112837453345,17.132263408993126,1623.3824300341882,0.35,0.07919812025710295,2.1300123413884413,28.0,61.410830524355035,36.694148450429644,0,0-正常
1312.7995008483792,4.26570593084689,0.9060332737618851,0.51301647734023,0.09944955406070977,267.72376457776153,0.1435219290413675,956.7032300452452,1.6501174646147077,38.65157323827485,16.001416420874403,1660.9136779614712,0.35,0.0932727562915577,1.4,12.3188138243184,68.30230523970049,29.33746748288666,0,0-正常
1287.4456970092897,4.134572913089891,0.9916865549701999,0.27653450891444187,0.09360039110134565,240.5720882731674,0.26645653964187216,812.2872482497946,1.6658217472071892,63.96928498958124,15.158872186259819,1560.0,0.35,0.09453116369335782,1.7147696349782255,13.714425013649633,69.00993052792802,23.46695145974868,0,0-正常
1329.989508992664,4.310363677130138,0.754343429182431,0.2063578493114886,0.0631144068893782,284.92514435930764,0.13137319185193355,868.2083640314909,1.2866871497468373,42.00331753108149,19.001008373864053,1638.6427794262963,0.35,0.052602720406089896,1.5932066509107368,28.0,55.57307753461319,40.36717426783933,0,0-正常
1315.3251621982586,4.033886211626506,0.7156239017446565,0.7078194800739346,0.08366317791540015,262.5496686489455,0.16896606310532436,788.0767384328408,1.963412286245654,71.20935255285917,17.26605922241106,1572.6049489428297,0.35,0.07258791426403977,2.1063089558944617,28.0,57.099429366877175,39.39532176521686,0,0-正常
1350.4757522514763,4.506780571784622,0.5717138747385581,0.3237659596472593,0.10113267058711857,282.9940936791977,0.15015859617747385,889.6055447083198,1.9564886210868975,59.02668184945079,17.873237574966435,1599.9245352499534,0.35,0.08430713505277425,2.2021345612989087,28.0,54.82146449257261,40.87605260046788,0,0-正常
1339.7883786253128,4.333558182001918,0.6757307989449137,0.5087291691482984,0.134481768734941,293.19979230713045,0.0652181523562702,923.1402649271054,1.861019346438375,51.61013544314766,18.657141901797296,1707.890445820719,0.35,0.10245184980918368,1.797912185253546,28.0,67.01404060667777,28.660967504249022,0,0-正常
1329.7660834957878,4.504980712246224,0.8296755274719106,0.5420232846773423,0.1428388697057521,269.425378018035,0.20028651028272107,974.4755699668559,2.0330108582038138,45.2808563377982,15.133655028878012,1577.9374571003993,0.35,0.12,1.5804418789988797,28.0,51.82631013837593,45.8150576629894,0,0-正常
1310.1709778393702,4.536792480697932,0.48225752891852397,0.45474515650648983,0.11613435354313167,272.10099007864835,0.20527740369557856,732.2084094427544,1.6055897481836952,58.44945684335118,18.525095200661642,1598.061882210686,0.35,0.11123777515464556,2.2294946495123846,8.575413210852041,66.1996049181823,26.54927097035444,0,0-正常
1368.1586295405177,4.192384032927458,0.8941782278207671,0.2995712242626535,0.09626497292694965,256.2362189936247,0.12728244226341617,932.2031140659815,1.6754723390856003,43.62820081556267,19.607845540703725,1725.0,0.35,0.08092893000561768,1.488680817154387,15.602489006240308,71.39128508046132,26.673085804355658,0,0-正常
1319.173110412799,4.41980303058069,0.7972475583968149,0.48040124607119455,0.06494908311881287,260.74402391450025,0.1294402003527469,963.2377043492087,1.8679929940601154,49.548064210140005,16.379189502539706,1641.41845906786,0.35,0.05882076534696215,1.7212010819182204,28.0,60.622760996016794,36.64168864798821,0,0-正常
1334.0422087312397,4.06831843086694,0.7567209101839502,0.4108361452275719,0.12595445244268016,254.8672486927062,0.15453438200409617,842.9812776401092,1.9117609513296263,55.86798851870071,17.939715460091048,1608.7174386082088,0.35,0.10753731826453036,1.7258809597619356,28.0,62.87749368630184,35.43332111020757,0,0-正常
1315.094739583127,4.314642794038889,1.4,0.4827941461590373,0.11125612542593871,263.3697707929589,0.18646572532057926,836.5067415872674,1.8744161516145708,59.602724226634244,19.38123459837915,1666.004886667356,0.35,0.09012017811093574,1.4,28.0,60.78624693517063,34.74159728131113,0,0-正常
